0 -nan -nan -nan -nan 
3.95 0.0511839 0.0220153 0.280222 0.282194 
3.951 0.051163 0.0220116 0.28045 0.282422 
3.952 0.051142 0.0220079 0.280679 0.282649 
3.953 0.0511211 0.0220043 0.280907 0.282876 
3.954 0.0511002 0.0220006 0.281135 0.283103 
3.955 0.0510792 0.0219969 0.281364 0.28333 
3.956 0.0510583 0.0219932 0.281592 0.283557 
3.957 0.0510374 0.0219895 0.28182 0.283784 
3.958 0.0510165 0.0219858 0.282048 0.284011 
3.959 0.0509956 0.0219822 0.282276 0.284238 
3.96 0.0509748 0.0219785 0.282504 0.284465 
3.961 0.0509539 0.0219748 0.282732 0.284691 
3.962 0.0509331 0.0219711 0.28296 0.284918 
3.963 0.0509122 0.0219674 0.283187 0.285145 
3.964 0.0508914 0.0219637 0.283415 0.285371 
3.965 0.0508706 0.02196 0.283643 0.285598 
3.966 0.0508498 0.0219563 0.28387 0.285824 
3.967 0.050829 0.0219526 0.284098 0.286051 
3.968 0.0508082 0.0219488 0.284325 0.286277 
3.969 0.0507874 0.0219451 0.284553 0.286503 
3.97 0.0507666 0.0219414 0.28478 0.286729 
3.971 0.0507458 0.0219377 0.285007 0.286956 
3.972 0.0507251 0.021934 0.285235 0.287182 
3.973 0.0507043 0.0219303 0.285462 0.287408 
3.974 0.0506836 0.0219266 0.285689 0.287634 
3.975 0.0506629 0.0219228 0.285916 0.28786 
3.976 0.0506422 0.0219191 0.286143 0.288086 
3.977 0.0506215 0.0219154 0.28637 0.288311 
3.978 0.0506008 0.0219117 0.286597 0.288537 
3.979 0.0505801 0.0219079 0.286824 0.288763 
3.98 0.0505594 0.0219042 0.287051 0.288988 
3.981 0.0505388 0.0219005 0.287277 0.289214 
3.982 0.0505181 0.0218967 0.287504 0.28944 
3.983 0.0504975 0.021893 0.287731 0.289665 
3.984 0.0504768 0.0218892 0.287957 0.289891 
3.985 0.0504562 0.0218855 0.288184 0.290116 
3.986 0.0504356 0.0218818 0.28841 0.290341 
3.987 0.050415 0.021878 0.288637 0.290566 
3.988 0.0503944 0.0218743 0.288863 0.290792 
3.989 0.0503738 0.0218705 0.289089 0.291017 
3.99 0.0503532 0.0218668 0.289315 0.291242 
3.991 0.0503326 0.021863 0.289542 0.291467 
3.992 0.0503121 0.0218593 0.289768 0.291692 
3.993 0.0502915 0.0218555 0.289994 0.291917 
3.994 0.050271 0.0218517 0.29022 0.292142 
3.995 0.0502505 0.021848 0.290446 0.292366 
3.996 0.05023 0.0218442 0.290671 0.292591 
3.997 0.0502095 0.0218405 0.290897 0.292816 
3.998 0.050189 0.0218367 0.291123 0.29304 
3.999 0.0501685 0.0218329 0.291349 0.293265 
4 0.050148 0.0218292 0.291574 0.29349 
4.001 0.0501275 0.0218254 0.2918 0.293714 
4.002 0.0501071 0.0218216 0.292025 0.293938 
4.003 0.0500866 0.0218178 0.292251 0.294163 
4.004 0.0500662 0.0218141 0.292476 0.294387 
4.005 0.0500458 0.0218103 0.292702 0.294611 
4.006 0.0500253 0.0218065 0.292927 0.294835 
4.007 0.0500049 0.0218027 0.293152 0.295059 
4.008 0.0499845 0.0217989 0.293377 0.295283 
4.009 0.0499641 0.0217951 0.293602 0.295507 
4.01 0.0499438 0.0217914 0.293827 0.295731 
4.011 0.0499234 0.0217876 0.294052 0.295955 
4.012 0.049903 0.0217838 0.294277 0.296179 
4.013 0.0498827 0.02178 0.294502 0.296403 
4.014 0.0498623 0.0217762 0.294727 0.296626 
4.015 0.049842 0.0217724 0.294952 0.29685 
4.016 0.0498217 0.0217686 0.295176 0.297074 
4.017 0.0498014 0.0217648 0.295401 0.297297 
4.018 0.0497811 0.021761 0.295625 0.297521 
4.019 0.0497608 0.0217572 0.29585 0.297744 
4.02 0.0497405 0.0217534 0.296074 0.297967 
4.021 0.0497202 0.0217496 0.296299 0.298191 
4.022 0.0497 0.0217458 0.296523 0.298414 
4.023 0.0496797 0.021742 0.296747 0.298637 
4.024 0.0496595 0.0217382 0.296971 0.29886 
4.025 0.0496392 0.0217343 0.297196 0.299083 
4.026 0.049619 0.0217305 0.29742 0.299306 
4.027 0.0495988 0.0217267 0.297644 0.299529 
4.028 0.0495786 0.0217229 0.297868 0.299752 
4.029 0.0495584 0.0217191 0.298092 0.299975 
4.03 0.0495382 0.0217153 0.298315 0.300197 
4.031 0.049518 0.0217114 0.298539 0.30042 
4.032 0.0494979 0.0217076 0.298763 0.300643 
4.033 0.0494777 0.0217038 0.298987 0.300865 
4.034 0.0494576 0.0217 0.29921 0.301088 
4.035 0.0494374 0.0216961 0.299434 0.30131 
4.036 0.0494173 0.0216923 0.299657 0.301533 
4.037 0.0493972 0.0216885 0.299881 0.301755 
4.038 0.0493771 0.0216846 0.300104 0.301977 
4.039 0.049357 0.0216808 0.300327 0.302199 
4.04 0.0493369 0.021677 0.30055 0.302421 
4.041 0.0493168 0.0216731 0.300774 0.302643 
4.042 0.0492968 0.0216693 0.300997 0.302866 
4.043 0.0492767 0.0216654 0.30122 0.303087 
4.044 0.0492566 0.0216616 0.301443 0.303309 
4.045 0.0492366 0.0216577 0.301666 0.303531 
4.046 0.0492166 0.0216539 0.301888 0.303753 
4.047 0.0491966 0.02165 0.302111 0.303975 
4.048 0.0491766 0.0216462 0.302334 0.304196 
4.049 0.0491565 0.0216423 0.302557 0.304418 
4.05 0.0491366 0.0216385 0.302779 0.304639 
4.051 0.0491166 0.0216346 0.303002 0.304861 
4.052 0.0490966 0.0216308 0.303224 0.305082 
4.053 0.0490766 0.0216269 0.303447 0.305304 
4.054 0.0490567 0.0216231 0.303669 0.305525 
4.055 0.0490367 0.0216192 0.303891 0.305746 
4.056 0.0490168 0.0216153 0.304114 0.305967 
4.057 0.0489969 0.0216115 0.304336 0.306189 
4.058 0.048977 0.0216076 0.304558 0.30641 
4.059 0.0489571 0.0216037 0.30478 0.306631 
4.06 0.0489372 0.0215999 0.305002 0.306851 
4.061 0.0489173 0.021596 0.305224 0.307072 
4.062 0.0488974 0.0215921 0.305446 0.307293 
4.063 0.0488776 0.0215882 0.305668 0.307514 
4.064 0.0488577 0.0215844 0.305889 0.307735 
4.065 0.0488379 0.0215805 0.306111 0.307955 
4.066 0.048818 0.0215766 0.306333 0.308176 
4.067 0.0487982 0.0215727 0.306554 0.308396 
4.068 0.0487784 0.0215689 0.306776 0.308617 
4.069 0.0487586 0.021565 0.306997 0.308837 
4.07 0.0487388 0.0215611 0.307219 0.309057 
4.071 0.048719 0.0215572 0.30744 0.309278 
4.072 0.0486992 0.0215533 0.307661 0.309498 
4.073 0.0486794 0.0215494 0.307882 0.309718 
4.074 0.0486597 0.0215455 0.308104 0.309938 
4.075 0.0486399 0.0215417 0.308325 0.310158 
4.076 0.0486202 0.0215378 0.308546 0.310378 
4.077 0.0486004 0.0215339 0.308767 0.310598 
4.078 0.0485807 0.02153 0.308988 0.310818 
4.079 0.048561 0.0215261 0.309208 0.311037 
4.08 0.0485413 0.0215222 0.309429 0.311257 
4.081 0.0485216 0.0215183 0.30965 0.311477 
4.082 0.0485019 0.0215144 0.30987 0.311696 
4.083 0.0484823 0.0215105 0.310091 0.311916 
4.084 0.0484626 0.0215066 0.310311 0.312135 
4.085 0.0484429 0.0215027 0.310532 0.312355 
4.086 0.0484233 0.0214988 0.310752 0.312574 
4.087 0.0484037 0.0214948 0.310973 0.312793 
4.088 0.048384 0.0214909 0.311193 0.313012 
4.089 0.0483644 0.021487 0.311413 0.313232 
4.09 0.0483448 0.0214831 0.311633 0.313451 
4.091 0.0483252 0.0214792 0.311853 0.31367 
4.092 0.0483056 0.0214753 0.312073 0.313889 
4.093 0.0482861 0.0214714 0.312293 0.314107 
4.094 0.0482665 0.0214674 0.312513 0.314326 
4.095 0.0482469 0.0214635 0.312733 0.314545 
4.096 0.0482274 0.0214596 0.312953 0.314764 
4.097 0.0482078 0.0214557 0.313172 0.314982 
4.098 0.0481883 0.0214518 0.313392 0.315201 
4.099 0.0481688 0.0214478 0.313612 0.315419 
4.1 0.0481493 0.0214439 0.313831 0.315638 
4.101 0.0481298 0.02144 0.31405 0.315856 
4.102 0.0481103 0.0214361 0.31427 0.316075 
4.103 0.0480908 0.0214321 0.314489 0.316293 
4.104 0.0480713 0.0214282 0.314708 0.316511 
4.105 0.0480519 0.0214243 0.314928 0.316729 
4.106 0.0480324 0.0214203 0.315147 0.316947 
4.107 0.048013 0.0214164 0.315366 0.317165 
4.108 0.0479935 0.0214125 0.315585 0.317383 
4.109 0.0479741 0.0214085 0.315804 0.317601 
4.11 0.0479547 0.0214046 0.316022 0.317819 
4.111 0.0479353 0.0214006 0.316241 0.318037 
4.112 0.0479159 0.0213967 0.31646 0.318254 
4.113 0.0478965 0.0213928 0.316679 0.318472 
4.114 0.0478771 0.0213888 0.316897 0.31869 
4.115 0.0478577 0.0213849 0.317116 0.318907 
4.116 0.0478384 0.0213809 0.317334 0.319125 
4.117 0.047819 0.021377 0.317553 0.319342 
4.118 0.0477997 0.021373 0.317771 0.319559 
4.119 0.0477804 0.0213691 0.317989 0.319777 
4.12 0.047761 0.0213651 0.318208 0.319994 
4.121 0.0477417 0.0213612 0.318426 0.320211 
4.122 0.0477224 0.0213572 0.318644 0.320428 
4.123 0.0477031 0.0213533 0.318862 0.320645 
4.124 0.0476838 0.0213493 0.31908 0.320862 
4.125 0.0476646 0.0213453 0.319298 0.321079 
4.126 0.0476453 0.0213414 0.319516 0.321296 
4.127 0.0476261 0.0213374 0.319733 0.321512 
4.128 0.0476068 0.0213335 0.319951 0.321729 
4.129 0.0475876 0.0213295 0.320169 0.321946 
4.13 0.0475683 0.0213255 0.320386 0.322162 
4.131 0.0475491 0.0213216 0.320604 0.322379 
4.132 0.0475299 0.0213176 0.320821 0.322595 
4.133 0.0475107 0.0213136 0.321039 0.322811 
4.134 0.0474915 0.0213097 0.321256 0.323028 
4.135 0.0474723 0.0213057 0.321473 0.323244 
4.136 0.0474532 0.0213017 0.32169 0.32346 
4.137 0.047434 0.0212978 0.321908 0.323676 
4.138 0.0474149 0.0212938 0.322125 0.323892 
4.139 0.0473957 0.0212898 0.322342 0.324108 
4.14 0.0473766 0.0212858 0.322559 0.324324 
4.141 0.0473575 0.0212819 0.322775 0.32454 
4.142 0.0473383 0.0212779 0.322992 0.324756 
4.143 0.0473192 0.0212739 0.323209 0.324972 
4.144 0.0473001 0.0212699 0.323426 0.325187 
4.145 0.0472811 0.0212659 0.323642 0.325403 
4.146 0.047262 0.021262 0.323859 0.325618 
4.147 0.0472429 0.021258 0.324075 0.325834 
4.148 0.0472239 0.021254 0.324292 0.326049 
4.149 0.0472048 0.02125 0.324508 0.326265 
4.15 0.0471858 0.021246 0.324724 0.32648 
4.151 0.0471667 0.021242 0.324941 0.326695 
4.152 0.0471477 0.021238 0.325157 0.32691 
4.153 0.0471287 0.021234 0.325373 0.327125 
4.154 0.0471097 0.02123 0.325589 0.32734 
4.155 0.0470907 0.0212261 0.325805 0.327555 
4.156 0.0470717 0.0212221 0.326021 0.32777 
4.157 0.0470527 0.0212181 0.326237 0.327985 
4.158 0.0470338 0.0212141 0.326452 0.3282 
4.159 0.0470148 0.0212101 0.326668 0.328414 
4.16 0.0469959 0.0212061 0.326884 0.328629 
4.161 0.0469769 0.0212021 0.327099 0.328844 
4.162 0.046958 0.0211981 0.327315 0.329058 
4.163 0.0469391 0.0211941 0.32753 0.329273 
4.164 0.0469202 0.0211901 0.327746 0.329487 
4.165 0.0469013 0.0211861 0.327961 0.329701 
4.166 0.0468824 0.0211821 0.328176 0.329915 
4.167 0.0468635 0.0211781 0.328391 0.33013 
4.168 0.0468446 0.021174 0.328606 0.330344 
4.169 0.0468258 0.02117 0.328821 0.330558 
4.17 0.0468069 0.021166 0.329036 0.330772 
4.171 0.0467881 0.021162 0.329251 0.330986 
4.172 0.0467692 0.021158 0.329466 0.3312 
4.173 0.0467504 0.021154 0.329681 0.331413 
4.174 0.0467316 0.02115 0.329896 0.331627 
4.175 0.0467128 0.021146 0.33011 0.331841 
4.176 0.046694 0.021142 0.330325 0.332054 
4.177 0.0466752 0.0211379 0.330539 0.332268 
4.178 0.0466564 0.0211339 0.330754 0.332481 
4.179 0.0466377 0.0211299 0.330968 0.332695 
4.18 0.0466189 0.0211259 0.331183 0.332908 
4.181 0.0466001 0.0211219 0.331397 0.333121 
4.182 0.0465814 0.0211178 0.331611 0.333335 
4.183 0.0465627 0.0211138 0.331825 0.333548 
4.184 0.0465439 0.0211098 0.332039 0.333761 
4.185 0.0465252 0.0211058 0.332253 0.333974 
4.186 0.0465065 0.0211018 0.332467 0.334187 
4.187 0.0464878 0.0210977 0.332681 0.3344 
4.188 0.0464691 0.0210937 0.332895 0.334612 
4.189 0.0464505 0.0210897 0.333109 0.334825 
4.19 0.0464318 0.0210856 0.333322 0.335038 
4.191 0.0464131 0.0210816 0.333536 0.33525 
4.192 0.0463945 0.0210776 0.333749 0.335463 
4.193 0.0463758 0.0210735 0.333963 0.335676 
4.194 0.0463572 0.0210695 0.334176 0.335888 
4.195 0.0463386 0.0210655 0.33439 0.3361 
4.196 0.04632 0.0210614 0.334603 0.336313 
4.197 0.0463014 0.0210574 0.334816 0.336525 
4.198 0.0462828 0.0210534 0.335029 0.336737 
4.199 0.0462642 0.0210493 0.335242 0.336949 
4.2 0.0462456 0.0210453 0.335455 0.337161 
4.201 0.046227 0.0210413 0.335668 0.337373 
4.202 0.0462085 0.0210372 0.335881 0.337585 
4.203 0.0461899 0.0210332 0.336094 0.337797 
4.204 0.0461714 0.0210291 0.336307 0.338009 
4.205 0.0461529 0.0210251 0.336519 0.33822 
4.206 0.0461343 0.021021 0.336732 0.338432 
4.207 0.0461158 0.021017 0.336944 0.338643 
4.208 0.0460973 0.021013 0.337157 0.338855 
4.209 0.0460788 0.0210089 0.337369 0.339066 
4.21 0.0460604 0.0210049 0.337582 0.339278 
4.211 0.0460419 0.0210008 0.337794 0.339489 
4.212 0.0460234 0.0209968 0.338006 0.3397 
4.213 0.0460049 0.0209927 0.338218 0.339911 
4.214 0.0459865 0.0209887 0.33843 0.340123 
4.215 0.0459681 0.0209846 0.338642 0.340334 
4.216 0.0459496 0.0209806 0.338854 0.340545 
4.217 0.0459312 0.0209765 0.339066 0.340756 
4.218 0.0459128 0.0209725 0.339278 0.340966 
4.219 0.0458944 0.0209684 0.33949 0.341177 
4.22 0.045876 0.0209643 0.339701 0.341388 
4.221 0.0458576 0.0209603 0.339913 0.341599 
4.222 0.0458392 0.0209562 0.340125 0.341809 
4.223 0.0458209 0.0209522 0.340336 0.34202 
4.224 0.0458025 0.0209481 0.340548 0.34223 
4.225 0.0457842 0.020944 0.340759 0.34244 
4.226 0.0457658 0.02094 0.34097 0.342651 
4.227 0.0457475 0.0209359 0.341181 0.342861 
4.228 0.0457292 0.0209319 0.341392 0.343071 
4.229 0.0457109 0.0209278 0.341604 0.343281 
4.23 0.0456926 0.0209237 0.341815 0.343491 
4.231 0.0456743 0.0209197 0.342026 0.343701 
4.232 0.045656 0.0209156 0.342236 0.343911 
4.233 0.0456377 0.0209115 0.342447 0.344121 
4.234 0.0456194 0.0209075 0.342658 0.344331 
4.235 0.0456012 0.0209034 0.342869 0.344541 
4.236 0.0455829 0.0208993 0.343079 0.34475 
4.237 0.0455647 0.0208953 0.34329 0.34496 
4.238 0.0455465 0.0208912 0.3435 0.345169 
4.239 0.0455282 0.0208871 0.343711 0.345379 
4.24 0.04551 0.020883 0.343921 0.345588 
4.241 0.0454918 0.020879 0.344131 0.345798 
4.242 0.0454736 0.0208749 0.344341 0.346007 
4.243 0.0454554 0.0208708 0.344552 0.346216 
4.244 0.0454373 0.0208667 0.344762 0.346425 
4.245 0.0454191 0.0208627 0.344972 0.346634 
4.246 0.0454009 0.0208586 0.345182 0.346843 
4.247 0.0453828 0.0208545 0.345391 0.347052 
4.248 0.0453646 0.0208504 0.345601 0.347261 
4.249 0.0453465 0.0208463 0.345811 0.34747 
4.25 0.0453284 0.0208423 0.346021 0.347678 
4.251 0.0453103 0.0208382 0.34623 0.347887 
4.252 0.0452922 0.0208341 0.34644 0.348096 
4.253 0.0452741 0.02083 0.346649 0.348304 
4.254 0.045256 0.0208259 0.346859 0.348513 
4.255 0.0452379 0.0208219 0.347068 0.348721 
4.256 0.0452198 0.0208178 0.347277 0.348929 
4.257 0.0452018 0.0208137 0.347486 0.349138 
4.258 0.0451837 0.0208096 0.347696 0.349346 
4.259 0.0451657 0.0208055 0.347905 0.349554 
4.26 0.0451477 0.0208014 0.348114 0.349762 
4.261 0.0451296 0.0207973 0.348323 0.34997 
4.262 0.0451116 0.0207932 0.348531 0.350178 
4.263 0.0450936 0.0207892 0.34874 0.350386 
4.264 0.0450756 0.0207851 0.348949 0.350594 
4.265 0.0450576 0.020781 0.349158 0.350801 
4.266 0.0450396 0.0207769 0.349366 0.351009 
4.267 0.0450217 0.0207728 0.349575 0.351217 
4.268 0.0450037 0.0207687 0.349783 0.351424 
4.269 0.0449858 0.0207646 0.349992 0.351632 
4.27 0.0449678 0.0207605 0.3502 0.351839 
4.271 0.0449499 0.0207564 0.350408 0.352046 
4.272 0.044932 0.0207523 0.350616 0.352253 
4.273 0.044914 0.0207482 0.350824 0.352461 
4.274 0.0448961 0.0207441 0.351033 0.352668 
4.275 0.0448782 0.02074 0.351241 0.352875 
4.276 0.0448603 0.0207359 0.351448 0.353082 
4.277 0.0448425 0.0207318 0.351656 0.353289 
4.278 0.0448246 0.0207277 0.351864 0.353496 
4.279 0.0448067 0.0207236 0.352072 0.353702 
4.28 0.0447889 0.0207195 0.352279 0.353909 
4.281 0.044771 0.0207154 0.352487 0.354116 
4.282 0.0447532 0.0207113 0.352694 0.354322 
4.283 0.0447354 0.0207072 0.352902 0.354529 
4.284 0.0447175 0.0207031 0.353109 0.354735 
4.285 0.0446997 0.020699 0.353317 0.354942 
4.286 0.0446819 0.0206949 0.353524 0.355148 
4.287 0.0446641 0.0206908 0.353731 0.355354 
4.288 0.0446463 0.0206867 0.353938 0.35556 
4.289 0.0446286 0.0206826 0.354145 0.355767 
4.29 0.0446108 0.0206785 0.354352 0.355973 
4.291 0.044593 0.0206744 0.354559 0.356179 
4.292 0.0445753 0.0206703 0.354766 0.356385 
4.293 0.0445576 0.0206661 0.354973 0.35659 
4.294 0.0445398 0.020662 0.355179 0.356796 
4.295 0.0445221 0.0206579 0.355386 0.357002 
4.296 0.0445044 0.0206538 0.355593 0.357208 
4.297 0.0444867 0.0206497 0.355799 0.357413 
4.298 0.044469 0.0206456 0.356005 0.357619 
4.299 0.0444513 0.0206415 0.356212 0.357824 
4.3 0.0444336 0.0206374 0.356418 0.358029 
4.301 0.044416 0.0206332 0.356624 0.358235 
4.302 0.0443983 0.0206291 0.35683 0.35844 
4.303 0.0443806 0.020625 0.357037 0.358645 
4.304 0.044363 0.0206209 0.357243 0.35885 
4.305 0.0443454 0.0206168 0.357448 0.359055 
4.306 0.0443277 0.0206127 0.357654 0.35926 
4.307 0.0443101 0.0206085 0.35786 0.359465 
4.308 0.0442925 0.0206044 0.358066 0.35967 
4.309 0.0442749 0.0206003 0.358272 0.359875 
4.31 0.0442573 0.0205962 0.358477 0.360079 
4.311 0.0442397 0.0205921 0.358683 0.360284 
4.312 0.0442222 0.0205879 0.358888 0.360489 
4.313 0.0442046 0.0205838 0.359094 0.360693 
4.314 0.0441871 0.0205797 0.359299 0.360898 
4.315 0.0441695 0.0205756 0.359504 0.361102 
4.316 0.044152 0.0205715 0.359709 0.361306 
4.317 0.0441344 0.0205673 0.359915 0.361511 
4.318 0.0441169 0.0205632 0.36012 0.361715 
4.319 0.0440994 0.0205591 0.360325 0.361919 
4.32 0.0440819 0.020555 0.36053 0.362123 
4.321 0.0440644 0.0205508 0.360734 0.362327 
4.322 0.0440469 0.0205467 0.360939 0.362531 
4.323 0.0440295 0.0205426 0.361144 0.362735 
4.324 0.044012 0.0205385 0.361349 0.362938 
4.325 0.0439945 0.0205343 0.361553 0.363142 
4.326 0.0439771 0.0205302 0.361758 0.363346 
4.327 0.0439596 0.0205261 0.361962 0.363549 
4.328 0.0439422 0.0205219 0.362167 0.363753 
4.329 0.0439248 0.0205178 0.362371 0.363956 
4.33 0.0439074 0.0205137 0.362575 0.364159 
4.331 0.04389 0.0205096 0.362779 0.364363 
4.332 0.0438726 0.0205054 0.362983 0.364566 
4.333 0.0438552 0.0205013 0.363187 0.364769 
4.334 0.0438378 0.0204972 0.363391 0.364972 
4.335 0.0438204 0.020493 0.363595 0.365175 
4.336 0.043803 0.0204889 0.363799 0.365378 
4.337 0.0437857 0.0204848 0.364003 0.365581 
4.338 0.0437683 0.0204806 0.364207 0.365784 
4.339 0.043751 0.0204765 0.36441 0.365987 
4.34 0.0437337 0.0204724 0.364614 0.366189 
4.341 0.0437164 0.0204682 0.364817 0.366392 
4.342 0.043699 0.0204641 0.365021 0.366594 
4.343 0.0436817 0.0204599 0.365224 0.366797 
4.344 0.0436645 0.0204558 0.365427 0.366999 
4.345 0.0436472 0.0204517 0.365631 0.367202 
4.346 0.0436299 0.0204475 0.365834 0.367404 
4.347 0.0436126 0.0204434 0.366037 0.367606 
4.348 0.0435954 0.0204393 0.36624 0.367808 
4.349 0.0435781 0.0204351 0.366443 0.36801 
4.35 0.0435609 0.020431 0.366646 0.368212 
4.351 0.0435436 0.0204268 0.366849 0.368414 
4.352 0.0435264 0.0204227 0.367051 0.368616 
4.353 0.0435092 0.0204186 0.367254 0.368818 
4.354 0.043492 0.0204144 0.367457 0.36902 
4.355 0.0434748 0.0204103 0.367659 0.369221 
4.356 0.0434576 0.0204061 0.367862 0.369423 
4.357 0.0434404 0.020402 0.368064 0.369624 
4.358 0.0434232 0.0203978 0.368266 0.369826 
4.359 0.0434061 0.0203937 0.368469 0.370027 
4.36 0.0433889 0.0203896 0.368671 0.370229 
4.361 0.0433718 0.0203854 0.368873 0.37043 
4.362 0.0433546 0.0203813 0.369075 0.370631 
4.363 0.0433375 0.0203771 0.369277 0.370832 
4.364 0.0433204 0.020373 0.369479 0.371033 
4.365 0.0433033 0.0203688 0.369681 0.371234 
4.366 0.0432861 0.0203647 0.369883 0.371435 
4.367 0.0432691 0.0203605 0.370084 0.371636 
4.368 0.043252 0.0203564 0.370286 0.371837 
4.369 0.0432349 0.0203522 0.370487 0.372037 
4.37 0.0432178 0.0203481 0.370689 0.372238 
4.371 0.0432008 0.0203439 0.37089 0.372439 
4.372 0.0431837 0.0203398 0.371092 0.372639 
4.373 0.0431667 0.0203357 0.371293 0.37284 
4.374 0.0431496 0.0203315 0.371494 0.37304 
4.375 0.0431326 0.0203274 0.371696 0.37324 
4.376 0.0431156 0.0203232 0.371897 0.37344 
4.377 0.0430986 0.0203191 0.372098 0.373641 
4.378 0.0430815 0.0203149 0.372299 0.373841 
4.379 0.0430646 0.0203108 0.3725 0.374041 
4.38 0.0430476 0.0203066 0.3727 0.374241 
4.381 0.0430306 0.0203024 0.372901 0.374441 
4.382 0.0430136 0.0202983 0.373102 0.37464 
4.383 0.0429967 0.0202941 0.373302 0.37484 
4.384 0.0429797 0.02029 0.373503 0.37504 
4.385 0.0429628 0.0202858 0.373703 0.37524 
4.386 0.0429458 0.0202817 0.373904 0.375439 
4.387 0.0429289 0.0202775 0.374104 0.375639 
4.388 0.042912 0.0202734 0.374305 0.375838 
4.389 0.0428951 0.0202692 0.374505 0.376037 
4.39 0.0428782 0.0202651 0.374705 0.376237 
4.391 0.0428613 0.0202609 0.374905 0.376436 
4.392 0.0428444 0.0202568 0.375105 0.376635 
4.393 0.0428275 0.0202526 0.375305 0.376834 
4.394 0.0428107 0.0202484 0.375505 0.377033 
4.395 0.0427938 0.0202443 0.375705 0.377232 
4.396 0.0427769 0.0202401 0.375904 0.377431 
4.397 0.0427601 0.020236 0.376104 0.37763 
4.398 0.0427433 0.0202318 0.376304 0.377828 
4.399 0.0427264 0.0202277 0.376503 0.378027 
4.4 0.0427096 0.0202235 0.376703 0.378226 
4.401 0.0426928 0.0202193 0.376902 0.378424 
4.402 0.042676 0.0202152 0.377101 0.378623 
4.403 0.0426592 0.020211 0.377301 0.378821 
4.404 0.0426424 0.0202069 0.3775 0.379019 
4.405 0.0426257 0.0202027 0.377699 0.379218 
4.406 0.0426089 0.0201985 0.377898 0.379416 
4.407 0.0425921 0.0201944 0.378097 0.379614 
4.408 0.0425754 0.0201902 0.378296 0.379812 
4.409 0.0425586 0.0201861 0.378495 0.38001 
4.41 0.0425419 0.0201819 0.378693 0.380208 
4.411 0.0425252 0.0201777 0.378892 0.380406 
4.412 0.0425085 0.0201736 0.379091 0.380604 
4.413 0.0424918 0.0201694 0.379289 0.380801 
4.414 0.0424751 0.0201653 0.379488 0.380999 
4.415 0.0424584 0.0201611 0.379686 0.381197 
4.416 0.0424417 0.0201569 0.379885 0.381394 
4.417 0.042425 0.0201528 0.380083 0.381592 
4.418 0.0424084 0.0201486 0.380281 0.381789 
4.419 0.0423917 0.0201444 0.380479 0.381986 
4.42 0.042375 0.0201403 0.380677 0.382184 
4.421 0.0423584 0.0201361 0.380875 0.382381 
4.422 0.0423418 0.0201319 0.381073 0.382578 
4.423 0.0423251 0.0201278 0.381271 0.382775 
4.424 0.0423085 0.0201236 0.381469 0.382972 
4.425 0.0422919 0.0201195 0.381667 0.383169 
4.426 0.0422753 0.0201153 0.381864 0.383366 
4.427 0.0422587 0.0201111 0.382062 0.383562 
4.428 0.0422422 0.020107 0.382259 0.383759 
4.429 0.0422256 0.0201028 0.382457 0.383956 
4.43 0.042209 0.0200986 0.382654 0.384152 
4.431 0.0421925 0.0200945 0.382852 0.384349 
4.432 0.0421759 0.0200903 0.383049 0.384545 
4.433 0.0421594 0.0200861 0.383246 0.384742 
4.434 0.0421428 0.020082 0.383443 0.384938 
4.435 0.0421263 0.0200778 0.38364 0.385134 
4.436 0.0421098 0.0200736 0.383837 0.38533 
4.437 0.0420933 0.0200695 0.384034 0.385526 
4.438 0.0420768 0.0200653 0.384231 0.385722 
4.439 0.0420603 0.0200611 0.384428 0.385918 
4.44 0.0420438 0.0200569 0.384625 0.386114 
4.441 0.0420273 0.0200528 0.384821 0.38631 
4.442 0.0420109 0.0200486 0.385018 0.386506 
4.443 0.0419944 0.0200444 0.385214 0.386701 
4.444 0.041978 0.0200403 0.385411 0.386897 
4.445 0.0419615 0.0200361 0.385607 0.387093 
4.446 0.0419451 0.0200319 0.385803 0.387288 
4.447 0.0419286 0.0200278 0.386 0.387483 
4.448 0.0419122 0.0200236 0.386196 0.387679 
4.449 0.0418958 0.0200194 0.386392 0.387874 
4.45 0.0418794 0.0200153 0.386588 0.388069 
4.451 0.041863 0.0200111 0.386784 0.388264 
4.452 0.0418466 0.0200069 0.38698 0.388459 
4.453 0.0418303 0.0200027 0.387176 0.388654 
4.454 0.0418139 0.0199986 0.387371 0.388849 
4.455 0.0417975 0.0199944 0.387567 0.389044 
4.456 0.0417812 0.0199902 0.387763 0.389239 
4.457 0.0417648 0.0199861 0.387958 0.389434 
4.458 0.0417485 0.0199819 0.388154 0.389628 
4.459 0.0417322 0.0199777 0.388349 0.389823 
4.46 0.0417159 0.0199735 0.388544 0.390017 
4.461 0.0416996 0.0199694 0.38874 0.390212 
4.462 0.0416832 0.0199652 0.388935 0.390406 
4.463 0.041667 0.019961 0.38913 0.390601 
4.464 0.0416507 0.0199569 0.389325 0.390795 
4.465 0.0416344 0.0199527 0.38952 0.390989 
4.466 0.0416181 0.0199485 0.389715 0.391183 
4.467 0.0416019 0.0199443 0.38991 0.391377 
4.468 0.0415856 0.0199402 0.390105 0.391571 
4.469 0.0415694 0.019936 0.390299 0.391765 
4.47 0.0415531 0.0199318 0.390494 0.391959 
4.471 0.0415369 0.0199276 0.390689 0.392153 
